4.184000000000000341e+01,4.370000000000000273e-02
4.186800000000000210e+01,4.370000000000000273e-02
4.191499999999999915e+01,4.370000000000000273e-02
4.187700000000000244e+01,4.370000000000000273e-02
3.887899999999999778e+01,4.370000000000000273e-02
3.918399999999999750e+01,4.370000000000000273e-02
3.900800000000000267e+01,4.370000000000000273e-02
3.892600000000000193e+01,4.370000000000000273e-02
3.932200000000000273e+01,4.370000000000000273e-02
3.917999999999999972e+01,4.370000000000000273e-02
2.586899999999999977e+01,4.370000000000000273e-02
2.670400000000000063e+01,4.370000000000000273e-02
2.595100000000000051e+01,4.370000000000000273e-02
2.677299999999999969e+01,4.370000000000000273e-02
3.694200000000000017e+01,4.370000000000000273e-02
3.738700000000000045e+01,4.370000000000000273e-02
3.796900000000000119e+01,4.370000000000000273e-02
3.765599999999999881e+01,4.370000000000000273e-02
3.778099999999999881e+01,4.370000000000000273e-02
3.812400000000000233e+01,4.370000000000000273e-02
3.865500000000000114e+01,4.370000000000000273e-02
3.849199999999999733e+01,4.370000000000000273e-02
